[Header]	
System	TOC-L w TNM 9mL MULTIPLE INJ	
S/W Version	1.00	
User		
Date/Time	3/21/2024 12:09:23 PM	

[System]	
Instrument Options	TOC/ASI/IC Unit/TN/	

[Data]	
Type	Anal.	Sample Name	Sample ID	Result(TOC)	Result(TC)	Result(IC)	Result(POC)	Result(NPOC)	Result(TN)	Unit	Vial	Date / Time	
Unknown	NPOC/TN	CondBlank1	Untitled					0.000	0.01475	mg/L	1	3/7/2024 2:44:11 PM	
Unknown	NPOC/TN	CondBlank2	Untitled					0.000	0.01089	mg/L	2	3/7/2024 3:00:41 PM	
Unknown	NPOC/TN	CondBlank3	Untitled					0.000	0.00593	mg/L	3	3/7/2024 3:18:00 PM	
Unknown	NPOC/TN	CKSTD0-1ppm C	Untitled					0.000	0.00858	mg/L	4	3/7/2024 3:36:48 PM	
Standard	NPOC	CalCurve_0-50PPM C	Untitled					50.00		mg/L	5, 6, 7, 8, 9, 10, 11, 12, 13, 14	3/7/2024 6:42:39 PM	
Unknown	NPOC/TN	Blank1	Untitled					0.4339	0.02228	mg/L	15	3/7/2024 7:01:22 PM	
Unknown	NPOC/TN	CKSTD1-1ppm C	Untitled					1.195	0.01410	mg/L	16	3/7/2024 7:20:32 PM	
Unknown	NPOC/TN	Blank2	Untitled					0.2662	0.01380	mg/L	17	3/7/2024 7:35:24 PM	
Unknown	NPOC/TN	OW1.45.A	Untitled					9.102	4.794	mg/L	18	3/7/2024 7:53:37 PM	
Unknown	NPOC/TN	AW1.45.A	Untitled					9.100	4.445	mg/L	19	3/7/2024 8:11:18 PM	
Unknown	NPOC/TN	OW1.45.B	Untitled					9.761	4.579	mg/L	20	3/7/2024 8:29:37 PM	
Unknown	NPOC/TN	AW1.45.B	Untitled					9.367	5.002	mg/L	21	3/7/2024 8:47:42 PM	
Unknown	NPOC/TN	OW1.45.C	Untitled					9.679	4.669	mg/L	22	3/7/2024 9:05:35 PM	
Unknown	NPOC/TN	AW1.45.C	Untitled					9.526	4.662	mg/L	23	3/7/2024 9:27:08 PM	
Unknown	NPOC/TN	OW2.45.A	Untitled					4.042	1.049	mg/L	24	3/7/2024 9:44:05 PM	
Unknown	NPOC/TN	AW2.45.A	Untitled					3.782	1.179	mg/L	25	3/7/2024 10:04:28 PM	
Unknown	NPOC/TN	Blank3	Untitled					0.2827	0.03138	mg/L	26	3/7/2024 10:21:31 PM	
Unknown	NPOC/TN	CKSTD2-1ppm C	Untitled					1.245	0.03244	mg/L	27	3/7/2024 10:40:26 PM	
Unknown	NPOC/TN	Blank4	Untitled					0.2924	0.03922	mg/L	28	3/7/2024 10:57:37 PM	
Unknown	NPOC/TN	OW2.45.B	Untitled					3.636	0.9920	mg/L	29	3/7/2024 11:17:42 PM	
Unknown	NPOC/TN	AW2.45.B	Untitled					3.842	1.171	mg/L	30	3/7/2024 11:38:13 PM	
Unknown	NPOC/TN	OW2.45.C	Untitled					3.722	0.9927	mg/L	31	3/7/2024 11:58:18 PM	
Unknown	NPOC/TN	AW2.45.C	Untitled					3.939	1.198	mg/L	32	3/8/2024 12:18:28 AM	
Unknown	NPOC/TN	OW3.45.A	Untitled					137.5	10.89	mg/L	33	3/8/2024 12:43:04 AM	
Unknown	NPOC/TN	AW3.45.A	Untitled					136.9	10.78	mg/L	34	3/8/2024 1:08:12 AM	
Unknown	NPOC/TN	OW3.45.B	Untitled					151.2	11.67	mg/L	35	3/8/2024 1:33:29 AM	
Unknown	NPOC/TN	AW3.45.B	Untitled					150.4	11.63	mg/L	36	3/8/2024 1:58:27 AM	
Unknown	NPOC/TN	OW3.45.C	Untitled					158.6	12.28	mg/L	37	3/8/2024 2:23:24 AM	
Unknown	NPOC/TN	AW3.45.C	Untitled					132.9	10.55	mg/L	38	3/8/2024 2:48:15 AM	
Unknown	NPOC/TN	OW4.45.A	Untitled					45.46	3.496	mg/L	39	3/8/2024 3:11:38 AM	
Unknown	NPOC/TN	Blank5	Untitled					0.4207	0.02866	mg/L	40	3/8/2024 3:28:58 AM	
Unknown	NPOC/TN	CKSTD3-1ppm C	Untitled					1.287	0.04000	mg/L	41	3/8/2024 3:47:28 AM	
Unknown	NPOC/TN	Blank6	Untitled					0.3542	0.03598	mg/L	42	3/8/2024 4:04:34 AM	
Unknown	NPOC/TN	AW4.45.A	Untitled					48.95	3.718	mg/L	43	3/8/2024 4:28:48 AM	
Unknown	NPOC/TN	OW4.45.B	Untitled					50.53	3.780	mg/L	44	3/8/2024 4:52:27 AM	
Unknown	NPOC/TN	AW4.45.B	Untitled					49.62	3.763	mg/L	45	3/8/2024 5:15:54 AM	
Unknown	NPOC/TN	OW4.45.C	Untitled					50.62	3.853	mg/L	46	3/8/2024 5:39:40 AM	
Unknown	NPOC/TN	AW4.45.C	Untitled					45.82	3.514	mg/L	47	3/8/2024 6:03:23 AM	
Unknown	NPOC/TN	OW5.45.A	Untitled					10.77	0.8043	mg/L	48	3/8/2024 6:25:25 AM	
Unknown	NPOC/TN	AW5.45.A	Untitled					11.14	0.8172	mg/L	49	3/8/2024 6:47:38 AM	
Unknown	NPOC/TN	OW5.45.B	Untitled					10.22	0.7390	mg/L	50	3/8/2024 7:10:01 AM	
Unknown	NPOC/TN	AW5.45.B	Untitled					11.48	0.8325	mg/L	51	3/8/2024 7:32:52 AM	
Unknown	NPOC/TN	Blank7	Untitled					0.4192	0.03769	mg/L	52	3/8/2024 7:50:42 AM	
Unknown	NPOC/TN	CKSTD4-1ppm C	Untitled					1.342	0.04404	mg/L	53	3/8/2024 8:09:23 AM	
Unknown	NPOC/TN	Blank8	Untitled					0.3608	0.03591	mg/L	54	3/8/2024 8:27:37 AM	
Unknown	NPOC/TN	OW5.45.C	Untitled					10.43	0.7884	mg/L	55	3/8/2024 8:50:22 AM	
Unknown	NPOC/TN	AW5.45.C	Untitled					10.37	0.7440	mg/L	56	3/8/2024 9:12:36 AM	
Unknown	NPOC/TN	OW1.01.A	Untitled					7.673	4.166	mg/L	57	3/8/2024 9:34:10 AM	
Unknown	NPOC/TN	AW1.01.A	Untitled					9.384	4.874	mg/L	58	3/8/2024 9:55:32 AM	
